year,municipality,municipality_type,source_geography_name,geoid,state_fips,county_fips,county_subdivision_fips,total_population,total_population_margin_of_error,foreign_born_population,foreign_born_margin_of_error,foreign_born_percent,data_product,estimate_period,source_table,total_population_variable,foreign_born_variable,source_file,official_source_url,notes
2000,East Rutherford,borough,"East Rutherford borough, New Jersey",0600000US3400319510,34,003,19510,8716,,2514,,28.84,Census 2000 Summary File 3 Demographic Profile (sample),Census 2000 sample data,DP2,DP2_C86,DP2_C98,ProfileDataNJ.ZIP / 2ks34t2.csv,https://www2.census.gov/census_2000/datasets/100_and_sample_profile/New_Jersey/ProfileDataNJ.ZIP,Sample estimate from the Census 2000 long-form profile. The legacy file reports townships at summary level 060 and incorporated municipalities at summary level 160. It does not include margins of error; foreign_born_percent is derived from the two published counts.
2000,Edgewater,borough,"Edgewater borough, New Jersey",0600000US3400320020,34,003,20020,7677,,2723,,35.47,Census 2000 Summary File 3 Demographic Profile (sample),Census 2000 sample data,DP2,DP2_C86,DP2_C98,ProfileDataNJ.ZIP / 2ks34t2.csv,https://www2.census.gov/census_2000/datasets/100_and_sample_profile/New_Jersey/ProfileDataNJ.ZIP,Sample estimate from the Census 2000 long-form profile. The legacy file reports townships at summary level 060 and incorporated municipalities at summary level 160. It does not include margins of error; foreign_born_percent is derived from the two published counts.
2000,Elmwood Park,borough,"Elmwood Park borough, New Jersey",0600000US3400321300,34,003,21300,18925,,5708,,30.16,Census 2000 Summary File 3 Demographic Profile (sample),Census 2000 sample data,DP2,DP2_C86,DP2_C98,ProfileDataNJ.ZIP / 2ks34t2.csv,https://www2.census.gov/census_2000/datasets/100_and_sample_profile/New_Jersey/ProfileDataNJ.ZIP,Sample estimate from the Census 2000 long-form profile. The legacy file reports townships at summary level 060 and incorporated municipalities at summary level 160. It does not include margins of error; foreign_born_percent is derived from the two published counts.
2000,Emerson,borough,"Emerson borough, New Jersey",0600000US3400321450,34,003,21450,7197,,1125,,15.63,Census 2000 Summary File 3 Demographic Profile (sample),Census 2000 sample data,DP2,DP2_C86,DP2_C98,ProfileDataNJ.ZIP / 2ks34t2.csv,https://www2.census.gov/census_2000/datasets/100_and_sample_profile/New_Jersey/ProfileDataNJ.ZIP,Sample estimate from the Census 2000 long-form profile. The legacy file reports townships at summary level 060 and incorporated municipalities at summary level 160. It does not include margins of error; foreign_born_percent is derived from the two published counts.
2000,Englewood,city,"Englewood city, New Jersey",0600000US3400321480,34,003,21480,26203,,8079,,30.83,Census 2000 Summary File 3 Demographic Profile (sample),Census 2000 sample data,DP2,DP2_C86,DP2_C98,ProfileDataNJ.ZIP / 2ks34t2.csv,https://www2.census.gov/census_2000/datasets/100_and_sample_profile/New_Jersey/ProfileDataNJ.ZIP,Sample estimate from the Census 2000 long-form profile. The legacy file reports townships at summary level 060 and incorporated municipalities at summary level 160. It does not include margins of error; foreign_born_percent is derived from the two published counts.
2000,Englewood Cliffs,borough,"Englewood Cliffs borough, New Jersey",0600000US3400321510,34,003,21510,5322,,2061,,38.73,Census 2000 Summary File 3 Demographic Profile (sample),Census 2000 sample data,DP2,DP2_C86,DP2_C98,ProfileDataNJ.ZIP / 2ks34t2.csv,https://www2.census.gov/census_2000/datasets/100_and_sample_profile/New_Jersey/ProfileDataNJ.ZIP,Sample estimate from the Census 2000 long-form profile. The legacy file reports townships at summary level 060 and incorporated municipalities at summary level 160. It does not include margins of error; foreign_born_percent is derived from the two published counts.
2000,Fair Lawn,borough,"Fair Lawn borough, New Jersey",0600000US3400322470,34,003,22470,31637,,8476,,26.79,Census 2000 Summary File 3 Demographic Profile (sample),Census 2000 sample data,DP2,DP2_C86,DP2_C98,ProfileDataNJ.ZIP / 2ks34t2.csv,https://www2.census.gov/census_2000/datasets/100_and_sample_profile/New_Jersey/ProfileDataNJ.ZIP,Sample estimate from the Census 2000 long-form profile. The legacy file reports townships at summary level 060 and incorporated municipalities at summary level 160. It does not include margins of error; foreign_born_percent is derived from the two published counts.
2000,Fairview,borough,"Fairview borough, New Jersey",0600000US3400322560,34,003,22560,13255,,6414,,48.39,Census 2000 Summary File 3 Demographic Profile (sample),Census 2000 sample data,DP2,DP2_C86,DP2_C98,ProfileDataNJ.ZIP / 2ks34t2.csv,https://www2.census.gov/census_2000/datasets/100_and_sample_profile/New_Jersey/ProfileDataNJ.ZIP,Sample estimate from the Census 2000 long-form profile. The legacy file reports townships at summary level 060 and incorporated municipalities at summary level 160. It does not include margins of error; foreign_born_percent is derived from the two published counts.
2000,Fort Lee,borough,"Fort Lee borough, New Jersey",0600000US3400324420,34,003,24420,35461,,15864,,44.74,Census 2000 Summary File 3 Demographic Profile (sample),Census 2000 sample data,DP2,DP2_C86,DP2_C98,ProfileDataNJ.ZIP / 2ks34t2.csv,https://www2.census.gov/census_2000/datasets/100_and_sample_profile/New_Jersey/ProfileDataNJ.ZIP,Sample estimate from the Census 2000 long-form profile. The legacy file reports townships at summary level 060 and incorporated municipalities at summary level 160. It does not include margins of error; foreign_born_percent is derived from the two published counts.
2000,Franklin Lakes,borough,"Franklin Lakes borough, New Jersey",0600000US3400324990,34,003,24990,10422,,1231,,11.81,Census 2000 Summary File 3 Demographic Profile (sample),Census 2000 sample data,DP2,DP2_C86,DP2_C98,ProfileDataNJ.ZIP / 2ks34t2.csv,https://www2.census.gov/census_2000/datasets/100_and_sample_profile/New_Jersey/ProfileDataNJ.ZIP,Sample estimate from the Census 2000 long-form profile. The legacy file reports townships at summary level 060 and incorporated municipalities at summary level 160. It does not include margins of error; foreign_born_percent is derived from the two published counts.
2000,Garfield,city,"Garfield city, New Jersey",0600000US3400325770,34,003,25770,29786,,11636,,39.07,Census 2000 Summary File 3 Demographic Profile (sample),Census 2000 sample data,DP2,DP2_C86,DP2_C98,ProfileDataNJ.ZIP / 2ks34t2.csv,https://www2.census.gov/census_2000/datasets/100_and_sample_profile/New_Jersey/ProfileDataNJ.ZIP,Sample estimate from the Census 2000 long-form profile. The legacy file reports townships at summary level 060 and incorporated municipalities at summary level 160. It does not include margins of error; foreign_born_percent is derived from the two published counts.
2000,Glen Rock,borough,"Glen Rock borough, New Jersey",0600000US3400326640,34,003,26640,11546,,1276,,11.05,Census 2000 Summary File 3 Demographic Profile (sample),Census 2000 sample data,DP2,DP2_C86,DP2_C98,ProfileDataNJ.ZIP / 2ks34t2.csv,https://www2.census.gov/census_2000/datasets/100_and_sample_profile/New_Jersey/ProfileDataNJ.ZIP,Sample estimate from the Census 2000 long-form profile. The legacy file reports townships at summary level 060 and incorporated municipalities at summary level 160. It does not include margins of error; foreign_born_percent is derived from the two published counts.
2000,Hackensack,city,"Hackensack city, New Jersey",0600000US3400328680,34,003,28680,42677,,14446,,33.85,Census 2000 Summary File 3 Demographic Profile (sample),Census 2000 sample data,DP2,DP2_C86,DP2_C98,ProfileDataNJ.ZIP / 2ks34t2.csv,https://www2.census.gov/census_2000/datasets/100_and_sample_profile/New_Jersey/ProfileDataNJ.ZIP,Sample estimate from the Census 2000 long-form profile. The legacy file reports townships at summary level 060 and incorporated municipalities at summary level 160. It does not include margins of error; foreign_born_percent is derived from the two published counts.
2000,Harrington Park,borough,"Harrington Park borough, New Jersey",0600000US3400330150,34,003,30150,4740,,781,,16.48,Census 2000 Summary File 3 Demographic Profile (sample),Census 2000 sample data,DP2,DP2_C86,DP2_C98,ProfileDataNJ.ZIP / 2ks34t2.csv,https://www2.census.gov/census_2000/datasets/100_and_sample_profile/New_Jersey/ProfileDataNJ.ZIP,Sample estimate from the Census 2000 long-form profile. The legacy file reports townships at summary level 060 and incorporated municipalities at summary level 160. It does not include margins of error; foreign_born_percent is derived from the two published counts.
2000,Hasbrouck Heights,borough,"Hasbrouck Heights borough, New Jersey",0600000US3400330420,34,003,30420,11662,,1977,,16.95,Census 2000 Summary File 3 Demographic Profile (sample),Census 2000 sample data,DP2,DP2_C86,DP2_C98,ProfileDataNJ.ZIP / 2ks34t2.csv,https://www2.census.gov/census_2000/datasets/100_and_sample_profile/New_Jersey/ProfileDataNJ.ZIP,Sample estimate from the Census 2000 long-form profile. The legacy file reports townships at summary level 060 and incorporated municipalities at summary level 160. It does not include margins of error; foreign_born_percent is derived from the two published counts.
2000,Haworth,borough,"Haworth borough, New Jersey",0600000US3400330540,34,003,30540,3390,,533,,15.72,Census 2000 Summary File 3 Demographic Profile (sample),Census 2000 sample data,DP2,DP2_C86,DP2_C98,ProfileDataNJ.ZIP / 2ks34t2.csv,https://www2.census.gov/census_2000/datasets/100_and_sample_profile/New_Jersey/ProfileDataNJ.ZIP,Sample estimate from the Census 2000 long-form profile. The legacy file reports townships at summary level 060 and incorporated municipalities at summary level 160. It does not include margins of error; foreign_born_percent is derived from the two published counts.
2000,Hillsdale,borough,"Hillsdale borough, New Jersey",0600000US3400331920,34,003,31920,10087,,1343,,13.31,Census 2000 Summary File 3 Demographic Profile (sample),Census 2000 sample data,DP2,DP2_C86,DP2_C98,ProfileDataNJ.ZIP / 2ks34t2.csv,https://www2.census.gov/census_2000/datasets/100_and_sample_profile/New_Jersey/ProfileDataNJ.ZIP,Sample estimate from the Census 2000 long-form profile. The legacy file reports townships at summary level 060 and incorporated municipalities at summary level 160. It does not include margins of error; foreign_born_percent is derived from the two published counts.
2000,Ho-Ho-Kus,borough,"Ho-Ho-Kus borough, New Jersey",0600000US3400332310,34,003,32310,4060,,360,,8.87,Census 2000 Summary File 3 Demographic Profile (sample),Census 2000 sample data,DP2,DP2_C86,DP2_C98,ProfileDataNJ.ZIP / 2ks34t2.csv,https://www2.census.gov/census_2000/datasets/100_and_sample_profile/New_Jersey/ProfileDataNJ.ZIP,Sample estimate from the Census 2000 long-form profile. The legacy file reports townships at summary level 060 and incorporated municipalities at summary level 160. It does not include margins of error; foreign_born_percent is derived from the two published counts.
2000,Leonia,borough,"Leonia borough, New Jersey",0600000US3400340020,34,003,40020,8914,,3195,,35.84,Census 2000 Summary File 3 Demographic Profile (sample),Census 2000 sample data,DP2,DP2_C86,DP2_C98,ProfileDataNJ.ZIP / 2ks34t2.csv,https://www2.census.gov/census_2000/datasets/100_and_sample_profile/New_Jersey/ProfileDataNJ.ZIP,Sample estimate from the Census 2000 long-form profile. The legacy file reports townships at summary level 060 and incorporated municipalities at summary level 160. It does not include margins of error; foreign_born_percent is derived from the two published counts.
2000,Little Ferry,borough,"Little Ferry borough, New Jersey",0600000US3400340680,34,003,40680,10800,,3357,,31.08,Census 2000 Summary File 3 Demographic Profile (sample),Census 2000 sample data,DP2,DP2_C86,DP2_C98,ProfileDataNJ.ZIP / 2ks34t2.csv,https://www2.census.gov/census_2000/datasets/100_and_sample_profile/New_Jersey/ProfileDataNJ.ZIP,Sample estimate from the Census 2000 long-form profile. The legacy file reports townships at summary level 060 and incorporated municipalities at summary level 160. It does not include margins of error; foreign_born_percent is derived from the two published counts.
2000,Lodi,borough,"Lodi borough, New Jersey",0600000US3400341100,34,003,41100,23971,,7131,,29.75,Census 2000 Summary File 3 Demographic Profile (sample),Census 2000 sample data,DP2,DP2_C86,DP2_C98,ProfileDataNJ.ZIP / 2ks34t2.csv,https://www2.census.gov/census_2000/datasets/100_and_sample_profile/New_Jersey/ProfileDataNJ.ZIP,Sample estimate from the Census 2000 long-form profile. The legacy file reports townships at summary level 060 and incorporated municipalities at summary level 160. It does not include margins of error; foreign_born_percent is derived from the two published counts.
2000,Lyndhurst,township,"Lyndhurst township, Bergen County, New Jersey",0600000US3400342090,34,003,42090,19383,,3479,,17.95,Census 2000 Summary File 3 Demographic Profile (sample),Census 2000 sample data,DP2,DP2_C86,DP2_C98,ProfileDataNJ.ZIP / 2ks34t2.csv,https://www2.census.gov/census_2000/datasets/100_and_sample_profile/New_Jersey/ProfileDataNJ.ZIP,Sample estimate from the Census 2000 long-form profile. The legacy file reports townships at summary level 060 and incorporated municipalities at summary level 160. It does not include margins of error; foreign_born_percent is derived from the two published counts.
2000,Mahwah,township,"Mahwah township, Bergen County, New Jersey",0600000US3400342750,34,003,42750,24062,,3194,,13.27,Census 2000 Summary File 3 Demographic Profile (sample),Census 2000 sample data,DP2,DP2_C86,DP2_C98,ProfileDataNJ.ZIP / 2ks34t2.csv,https://www2.census.gov/census_2000/datasets/100_and_sample_profile/New_Jersey/ProfileDataNJ.ZIP,Sample estimate from the Census 2000 long-form profile. The legacy file reports townships at summary level 060 and incorporated municipalities at summary level 160. It does not include margins of error; foreign_born_percent is derived from the two published counts.
2000,Maywood,borough,"Maywood borough, New Jersey",0600000US3400344880,34,003,44880,9523,,1795,,18.85,Census 2000 Summary File 3 Demographic Profile (sample),Census 2000 sample data,DP2,DP2_C86,DP2_C98,ProfileDataNJ.ZIP / 2ks34t2.csv,https://www2.census.gov/census_2000/datasets/100_and_sample_profile/New_Jersey/ProfileDataNJ.ZIP,Sample estimate from the Census 2000 long-form profile. The legacy file reports townships at summary level 060 and incorporated municipalities at summary level 160. It does not include margins of error; foreign_born_percent is derived from the two published counts.
2000,Midland Park,borough,"Midland Park borough, New Jersey",0600000US3400346110,34,003,46110,6947,,566,,8.15,Census 2000 Summary File 3 Demographic Profile (sample),Census 2000 sample data,DP2,DP2_C86,DP2_C98,ProfileDataNJ.ZIP / 2ks34t2.csv,https://www2.census.gov/census_2000/datasets/100_and_sample_profile/New_Jersey/ProfileDataNJ.ZIP,Sample estimate from the Census 2000 long-form profile. The legacy file reports townships at summary level 060 and incorporated municipalities at summary level 160. It does not include margins of error; foreign_born_percent is derived from the two published counts.
2000,Montvale,borough,"Montvale borough, New Jersey",0600000US3400347610,34,003,47610,7034,,923,,13.12,Census 2000 Summary File 3 Demographic Profile (sample),Census 2000 sample data,DP2,DP2_C86,DP2_C98,ProfileDataNJ.ZIP / 2ks34t2.csv,https://www2.census.gov/census_2000/datasets/100_and_sample_profile/New_Jersey/ProfileDataNJ.ZIP,Sample estimate from the Census 2000 long-form profile. The legacy file reports townships at summary level 060 and incorporated municipalities at summary level 160. It does not include margins of error; foreign_born_percent is derived from the two published counts.
2000,Moonachie,borough,"Moonachie borough, New Jersey",0600000US3400347700,34,003,47700,2754,,603,,21.9,Census 2000 Summary File 3 Demographic Profile (sample),Census 2000 sample data,DP2,DP2_C86,DP2_C98,ProfileDataNJ.ZIP / 2ks34t2.csv,https://www2.census.gov/census_2000/datasets/100_and_sample_profile/New_Jersey/ProfileDataNJ.ZIP,Sample estimate from the Census 2000 long-form profile. The legacy file reports townships at summary level 060 and incorporated municipalities at summary level 160. It does not include margins of error; foreign_born_percent is derived from the two published counts.
2000,New Milford,borough,"New Milford borough, New Jersey",0600000US3400351660,34,003,51660,16400,,4066,,24.79,Census 2000 Summary File 3 Demographic Profile (sample),Census 2000 sample data,DP2,DP2_C86,DP2_C98,ProfileDataNJ.ZIP / 2ks34t2.csv,https://www2.census.gov/census_2000/datasets/100_and_sample_profile/New_Jersey/ProfileDataNJ.ZIP,Sample estimate from the Census 2000 long-form profile. The legacy file reports townships at summary level 060 and incorporated municipalities at summary level 160. It does not include margins of error; foreign_born_percent is derived from the two published counts.
2000,North Arlington,borough,"North Arlington borough, New Jersey",0600000US3400352320,34,003,52320,15181,,3301,,21.74,Census 2000 Summary File 3 Demographic Profile (sample),Census 2000 sample data,DP2,DP2_C86,DP2_C98,ProfileDataNJ.ZIP / 2ks34t2.csv,https://www2.census.gov/census_2000/datasets/100_and_sample_profile/New_Jersey/ProfileDataNJ.ZIP,Sample estimate from the Census 2000 long-form profile. The legacy file reports townships at summary level 060 and incorporated municipalities at summary level 160. It does not include margins of error; foreign_born_percent is derived from the two published counts.
2000,Northvale,borough,"Northvale borough, New Jersey",0600000US3400353430,34,003,53430,4452,,866,,19.45,Census 2000 Summary File 3 Demographic Profile (sample),Census 2000 sample data,DP2,DP2_C86,DP2_C98,ProfileDataNJ.ZIP / 2ks34t2.csv,https://www2.census.gov/census_2000/datasets/100_and_sample_profile/New_Jersey/ProfileDataNJ.ZIP,Sample estimate from the Census 2000 long-form profile. The legacy file reports townships at summary level 060 and incorporated municipalities at summary level 160. It does not include margins of error; foreign_born_percent is derived from the two published counts.
2000,Norwood,borough,"Norwood borough, New Jersey",0600000US3400353610,34,003,53610,5751,,1286,,22.36,Census 2000 Summary File 3 Demographic Profile (sample),Census 2000 sample data,DP2,DP2_C86,DP2_C98,ProfileDataNJ.ZIP / 2ks34t2.csv,https://www2.census.gov/census_2000/datasets/100_and_sample_profile/New_Jersey/ProfileDataNJ.ZIP,Sample estimate from the Census 2000 long-form profile. The legacy file reports townships at summary level 060 and incorporated municipalities at summary level 160. It does not include margins of error; foreign_born_percent is derived from the two published counts.
2000,Oakland,borough,"Oakland borough, New Jersey",0600000US3400353850,34,003,53850,12466,,1150,,9.23,Census 2000 Summary File 3 Demographic Profile (sample),Census 2000 sample data,DP2,DP2_C86,DP2_C98,ProfileDataNJ.ZIP / 2ks34t2.csv,https://www2.census.gov/census_2000/datasets/100_and_sample_profile/New_Jersey/ProfileDataNJ.ZIP,Sample estimate from the Census 2000 long-form profile. The legacy file reports townships at summary level 060 and incorporated municipalities at summary level 160. It does not include margins of error; foreign_born_percent is derived from the two published counts.
2000,Old Tappan,borough,"Old Tappan borough, New Jersey",0600000US3400354870,34,003,54870,5482,,920,,16.78,Census 2000 Summary File 3 Demographic Profile (sample),Census 2000 sample data,DP2,DP2_C86,DP2_C98,ProfileDataNJ.ZIP / 2ks34t2.csv,https://www2.census.gov/census_2000/datasets/100_and_sample_profile/New_Jersey/ProfileDataNJ.ZIP,Sample estimate from the Census 2000 long-form profile. The legacy file reports townships at summary level 060 and incorporated municipalities at summary level 160. It does not include margins of error; foreign_born_percent is derived from the two published counts.
2000,Oradell,borough,"Oradell borough, New Jersey",0600000US3400354990,34,003,54990,8047,,1071,,13.31,Census 2000 Summary File 3 Demographic Profile (sample),Census 2000 sample data,DP2,DP2_C86,DP2_C98,ProfileDataNJ.ZIP / 2ks34t2.csv,https://www2.census.gov/census_2000/datasets/100_and_sample_profile/New_Jersey/ProfileDataNJ.ZIP,Sample estimate from the Census 2000 long-form profile. The legacy file reports townships at summary level 060 and incorporated municipalities at summary level 160. It does not include margins of error; foreign_born_percent is derived from the two published counts.
2000,Palisades Park,borough,"Palisades Park borough, New Jersey",0600000US3400355770,34,003,55770,17073,,9725,,56.96,Census 2000 Summary File 3 Demographic Profile (sample),Census 2000 sample data,DP2,DP2_C86,DP2_C98,ProfileDataNJ.ZIP / 2ks34t2.csv,https://www2.census.gov/census_2000/datasets/100_and_sample_profile/New_Jersey/ProfileDataNJ.ZIP,Sample estimate from the Census 2000 long-form profile. The legacy file reports townships at summary level 060 and incorporated municipalities at summary level 160. It does not include margins of error; foreign_born_percent is derived from the two published counts.
2000,Paramus,borough,"Paramus borough, New Jersey",0600000US3400355950,34,003,55950,25737,,6462,,25.11,Census 2000 Summary File 3 Demographic Profile (sample),Census 2000 sample data,DP2,DP2_C86,DP2_C98,ProfileDataNJ.ZIP / 2ks34t2.csv,https://www2.census.gov/census_2000/datasets/100_and_sample_profile/New_Jersey/ProfileDataNJ.ZIP,Sample estimate from the Census 2000 long-form profile. The legacy file reports townships at summary level 060 and incorporated municipalities at summary level 160. It does not include margins of error; foreign_born_percent is derived from the two published counts.
2000,Park Ridge,borough,"Park Ridge borough, New Jersey",0600000US3400356130,34,003,56130,8708,,1198,,13.76,Census 2000 Summary File 3 Demographic Profile (sample),Census 2000 sample data,DP2,DP2_C86,DP2_C98,ProfileDataNJ.ZIP / 2ks34t2.csv,https://www2.census.gov/census_2000/datasets/100_and_sample_profile/New_Jersey/ProfileDataNJ.ZIP,Sample estimate from the Census 2000 long-form profile. The legacy file reports townships at summary level 060 and incorporated municipalities at summary level 160. It does not include margins of error; foreign_born_percent is derived from the two published counts.
2000,Ramsey,borough,"Ramsey borough, New Jersey",0600000US3400361680,34,003,61680,14351,,1710,,11.92,Census 2000 Summary File 3 Demographic Profile (sample),Census 2000 sample data,DP2,DP2_C86,DP2_C98,ProfileDataNJ.ZIP / 2ks34t2.csv,https://www2.census.gov/census_2000/datasets/100_and_sample_profile/New_Jersey/ProfileDataNJ.ZIP,Sample estimate from the Census 2000 long-form profile. The legacy file reports townships at summary level 060 and incorporated municipalities at summary level 160. It does not include margins of error; foreign_born_percent is derived from the two published counts.
2000,Ridgefield,borough,"Ridgefield borough, New Jersey",0600000US3400362910,34,003,62910,10830,,3646,,33.67,Census 2000 Summary File 3 Demographic Profile (sample),Census 2000 sample data,DP2,DP2_C86,DP2_C98,ProfileDataNJ.ZIP / 2ks34t2.csv,https://www2.census.gov/census_2000/datasets/100_and_sample_profile/New_Jersey/ProfileDataNJ.ZIP,Sample estimate from the Census 2000 long-form profile. The legacy file reports townships at summary level 060 and incorporated municipalities at summary level 160. It does not include margins of error; foreign_born_percent is derived from the two published counts.
2000,Ridgefield Park,village,"Ridgefield Park village, New Jersey",0600000US3400362940,34,003,62940,12873,,3081,,23.93,Census 2000 Summary File 3 Demographic Profile (sample),Census 2000 sample data,DP2,DP2_C86,DP2_C98,ProfileDataNJ.ZIP / 2ks34t2.csv,https://www2.census.gov/census_2000/datasets/100_and_sample_profile/New_Jersey/ProfileDataNJ.ZIP,Sample estimate from the Census 2000 long-form profile. The legacy file reports townships at summary level 060 and incorporated municipalities at summary level 160. It does not include margins of error; foreign_born_percent is derived from the two published counts.
2000,Ridgewood,village,"Ridgewood village, New Jersey",0600000US3400363000,34,003,63000,24936,,4005,,16.06,Census 2000 Summary File 3 Demographic Profile (sample),Census 2000 sample data,DP2,DP2_C86,DP2_C98,ProfileDataNJ.ZIP / 2ks34t2.csv,https://www2.census.gov/census_2000/datasets/100_and_sample_profile/New_Jersey/ProfileDataNJ.ZIP,Sample estimate from the Census 2000 long-form profile. The legacy file reports townships at summary level 060 and incorporated municipalities at summary level 160. It does not include margins of error; foreign_born_percent is derived from the two published counts.
